,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_identity_verified,host_since,instant_bookable,review_scores_rating,zipcode,bedrooms,beds,price
64003,0,0,4,1,4,0,1,0,0,17380,1,93,2114,1,2,220.0
71556,0,0,2,1,4,2,1,0,0,16352,1,93,2114,0,1,200.0
52832,0,0,4,1,4,2,1,0,0,16626,1,96,2114,1,2,199.0
71578,10,0,3,1,4,1,1,0,1,16431,0,93,2114,1,2,175.0
72091,0,0,4,1,4,1,1,0,1,17047,0,98,2114,1,2,159.0
65874,0,0,6,2,4,1,1,0,1,17047,0,100,2114,2,3,175.0
13321,10,0,4,1,4,2,0,0,0,16432,1,87,2114,2,2,95.0
53329,0,0,4,1,4,1,1,0,0,15923,0,100,2114,1,1,196.0
41535,0,2,1,1,3,2,1,0,1,15295,0,93,2114,1,1,78.0
54927,20,0,5,2,4,1,1,0,1,15992,0,100,2114,2,3,293.0
61429,0,0,4,1,4,1,1,0,1,16995,0,95,2114,1,1,190.0
27356,0,0,2,1,4,1,1,0,0,17383,0,100,2114,0,2,128.0
27261,0,0,4,2,4,3,1,0,1,14435,0,92,2114,2,2,349.0
73521,0,1,2,1,4,2,1,0,1,15136,1,91,2114,1,1,130.0
65099,0,0,3,1,4,2,1,0,1,15846,0,97,2114,1,1,180.0
3401,0,0,2,1,4,1,0,0,1,16315,0,91,2114,0,1,219.0
5253,10,0,4,1,4,2,1,0,0,16687,1,96,2114,2,2,320.0
14542,10,0,4,1,4,2,1,0,1,17309,0,100,2114,2,2,361.0
3362,0,1,2,1,4,2,1,0,1,16407,0,100,2114,1,1,80.0
35921,0,0,5,2,4,2,1,0,0,15740,0,80,2114,2,2,429.0
28596,0,0,2,1,4,1,1,0,1,15975,1,100,2114,1,1,116.0
14368,0,0,3,1,4,2,1,0,1,16081,0,99,2114,2,2,200.0
71671,10,0,2,1,4,2,1,0,0,16327,0,95,2114,1,1,190.0
65571,0,0,3,1,4,2,1,0,0,16323,1,91,2114,0,1,150.0
28499,0,0,3,1,4,2,1,0,1,15991,1,98,2114,1,1,199.0
36985,0,0,7,2,4,2,1,0,1,15991,1,99,2114,4,5,600.0
54403,0,1,2,1,4,1,1,0,1,16505,0,94,2114,1,1,160.0
4461,0,0,3,1,4,2,1,0,0,16297,0,100,2114,1,2,185.0
1607,0,0,2,1,4,2,1,0,0,16323,1,90,2114,0,1,80.0
2806,0,0,6,1,4,1,1,0,0,16848,1,100,2114,2,3,299.0
27669,0,0,4,1,4,2,1,0,0,15386,0,94,2114,1,2,250.0
4186,0,0,4,1,4,1,1,0,1,15715,0,96,2114,2,2,240.0
34788,0,0,3,1,4,0,1,0,1,15644,1,92,2114,1,2,179.0
6557,0,0,2,1,4,2,1,0,0,16352,1,84,2114,0,1,200.0
66972,0,0,6,1,4,2,1,0,1,15991,1,99,2114,2,3,324.0
63618,0,0,4,1,4,1,1,0,0,16848,1,99,2114,1,2,169.0
27752,0,0,2,1,4,1,1,0,0,17029,0,93,2114,1,1,200.0
55422,0,0,8,1,4,2,1,0,0,16323,1,94,2114,2,4,195.0
45100,10,0,3,1,4,2,1,0,0,16826,0,100,2114,1,2,150.0
6728,0,0,2,1,4,0,1,0,0,16694,1,97,2114,1,1,295.0
67247,0,0,6,1,4,2,1,0,0,16323,1,88,2114,2,3,155.0
23821,10,0,4,1,4,0,1,0,0,17072,0,88,2114,1,2,220.0
52566,0,0,2,1,4,2,0,0,1,16074,0,100,2114,2,1,250.0
61740,0,0,4,1,4,3,1,0,1,16990,1,93,2114,2,2,195.0
6437,0,0,6,1,4,2,1,0,0,15168,1,99,2114,3,3,769.0
13726,0,0,4,1,4,1,1,0,0,17373,0,97,2114,2,2,300.0
27822,0,0,2,1,4,2,1,0,0,16323,1,83,2114,0,1,99.0
62764,0,0,2,1,4,2,1,0,0,16352,1,91,2114,0,1,200.0
13730,0,0,4,1,4,2,1,0,0,15168,1,87,2114,1,1,201.0
44327,10,0,5,1,4,2,1,0,1,15991,1,98,2114,2,2,375.0
24841,0,0,4,1,4,2,1,0,1,16098,0,92,2114,1,2,170.0
37364,0,0,2,1,4,2,1,0,0,15789,1,88,2114,0,2,189.0
38794,0,0,2,1,4,1,0,0,1,16846,0,92,2114,0,1,184.0
15159,0,1,2,1,4,2,1,0,1,16958,1,98,2114,1,1,105.0
60097,0,1,2,1,4,1,1,0,1,16178,1,96,2114,1,1,140.0
55225,0,0,2,1,4,2,0,0,1,16315,0,99,2114,0,1,210.0
63782,0,0,2,1,4,0,0,0,0,16787,0,80,2115,0,1,199.0
53336,0,0,1,1,4,1,1,0,0,16870,1,70,2115,0,1,89.0
18708,0,0,3,1,4,2,1,0,0,16940,1,95,2115,0,2,170.0
70849,0,1,1,1,4,0,0,0,1,16634,0,100,2115,1,1,150.0
40484,10,0,2,1,4,2,1,0,0,14503,0,92,2115,0,1,169.0
54208,0,0,2,1,4,2,0,0,0,16787,0,90,2115,0,1,129.0
57322,0,2,1,1,1,1,1,0,1,15197,0,98,2115,1,1,79.0
57297,0,0,4,1,4,3,1,0,1,16990,1,96,2115,1,2,195.0
64817,0,0,2,1,4,0,1,0,0,16265,0,100,2115,0,1,260.0
31108,0,0,4,1,4,2,1,0,0,16323,1,92,2115,0,2,155.0
64646,0,0,2,1,4,0,1,0,0,16594,1,100,2115,1,1,140.0
50484,0,0,4,1,4,2,1,0,0,15168,1,93,2115,1,2,259.0
72984,0,0,2,1,4,2,1,0,0,16308,0,95,2115,1,1,161.0
39484,0,0,2,1,4,2,1,0,0,16951,0,94,2115,0,1,149.0
54417,0,1,1,1,4,2,1,0,0,16964,1,80,2115,1,1,98.0
53799,0,0,2,1,4,0,1,0,0,15228,0,97,2115,1,1,169.0
8545,0,0,3,1,4,2,1,0,1,16891,0,82,2115,1,1,170.0
32801,10,0,4,1,4,2,1,0,0,17036,1,88,2115,1,2,79.0
72069,10,0,2,1,4,1,1,0,1,16539,0,100,2115,1,1,150.0
51119,0,0,4,1,4,2,1,0,0,16323,1,93,2115,0,2,100.0
14065,0,0,4,1,4,2,1,0,0,17412,1,100,2115,1,1,265.0
19093,10,0,2,1,4,2,1,0,0,17036,1,92,2115,0,1,69.0
49935,0,0,2,1,4,2,0,0,1,16130,0,94,2115,0,1,109.0
56522,0,0,5,2,4,2,1,0,1,15991,1,99,2115,2,2,425.0
8367,0,0,4,1,4,2,1,0,0,16951,0,100,2115,1,2,159.0
38240,0,0,2,1,4,2,1,0,0,16045,1,95,2115,0,1,170.0
64582,0,2,1,1,0,2,1,0,0,16536,0,86,2115,1,1,95.0
51482,0,0,2,1,4,1,1,0,1,15533,0,98,2115,1,1,135.0
72400,0,0,2,1,4,3,1,0,1,16990,1,100,2115,1,1,149.0
28048,0,0,6,1,4,2,0,0,0,16787,0,100,2115,2,2,349.0
50151,0,0,3,1,4,2,1,0,0,16940,0,95,2115,0,2,170.0
2074,0,0,7,2,4,2,1,0,0,17060,0,100,2115,3,3,229.0
51406,0,0,2,1,4,2,1,0,1,16115,1,90,2115,1,1,169.0
59146,0,0,3,1,4,2,1,0,1,17046,0,97,2115,1,1,200.0
21364,10,1,1,1,4,2,1,0,1,16893,1,97,2115,1,1,85.0
66467,0,0,5,1,4,0,1,0,0,17206,1,60,2115,2,3,159.0
60139,0,0,4,1,4,2,1,0,1,15120,0,90,2115,2,2,150.0
60014,0,0,4,1,4,2,1,0,0,15168,1,100,2115,1,2,237.0
58602,10,1,2,1,4,2,0,0,1,16604,0,100,2115,1,1,275.0
44328,0,1,2,1,4,0,0,0,1,16573,0,70,2115,1,1,98.0
59786,0,0,2,1,4,2,1,0,1,15545,0,87,2115,0,1,145.0
9648,0,0,4,1,4,2,1,0,1,16278,0,100,2115,1,1,250.0
28900,10,0,6,1,4,1,0,0,1,16104,0,92,2115,2,5,250.0
1481,0,0,4,1,4,2,1,0,1,16726,1,84,2115,2,2,249.0
7574,0,0,2,1,4,0,0,0,0,16420,0,96,2115,1,2,158.0
47026,0,0,6,1,4,1,1,0,0,16812,0,99,2115,2,3,350.0
28718,0,0,4,1,4,0,1,0,1,17002,0,96,2115,1,1,285.0
1160,0,0,2,1,4,2,1,0,1,15585,0,100,2115,1,1,150.0
55193,0,1,1,1,4,0,1,0,0,17241,1,100,2115,0,1,65.0
20213,0,0,6,1,4,1,1,0,0,17324,1,100,2115,3,4,325.0
60214,0,0,2,1,4,2,1,0,1,16797,1,98,2115,1,1,150.0
2930,10,0,5,2,4,0,1,0,1,15716,1,100,2115,3,3,399.0
55632,0,0,2,1,4,1,1,0,1,16502,0,94,2115,1,1,172.0
60437,0,1,2,1,4,1,1,0,0,16869,1,91,2115,1,1,129.0
31789,0,0,2,1,4,1,1,0,0,16694,0,96,2115,0,1,249.0
12306,16,1,1,1,4,2,1,0,1,15420,0,92,2115,1,1,106.0
26923,0,0,2,1,4,0,1,0,1,15762,0,98,2115,1,1,175.0
20992,0,0,4,1,4,3,0,0,1,14435,0,84,2115,2,2,285.0
59274,25,0,8,3,4,1,1,0,1,15716,1,93,2115,3,4,999.0
59221,0,0,6,1,4,2,1,0,1,14194,0,100,2115,2,3,100.0
45381,10,0,3,1,4,1,1,0,0,16210,0,97,2115,0,1,181.0
20724,0,0,4,1,4,2,1,0,0,16541,1,91,2115,0,2,85.0
10815,0,0,2,1,4,1,1,0,1,16602,0,95,2115,1,1,200.0
67155,0,0,3,1,4,3,1,0,1,16990,1,80,2115,1,2,165.0
17035,0,0,4,1,4,1,1,0,1,16560,0,98,2115,1,1,152.0
21187,0,1,1,1,4,2,0,0,1,16445,0,93,2115,1,1,40.0
7208,0,0,2,1,4,2,1,0,0,16265,0,96,2115,1,1,265.0
55332,0,1,1,1,4,2,0,0,0,17135,0,100,2115,1,1,60.0
34048,0,0,4,1,4,2,1,0,0,16558,0,93,2115,1,2,190.0
20640,0,0,4,1,4,2,1,0,0,16049,0,100,2115,1,2,300.0
59593,0,0,5,1,4,1,1,0,0,17324,1,86,2115,2,2,123.0
6655,0,0,2,1,4,2,1,0,0,16323,1,97,2115,0,1,99.0
34637,0,0,2,1,4,0,0,0,1,15862,0,96,2115,0,2,120.0
3133,16,1,1,1,4,2,1,0,1,15420,1,92,2115,1,1,99.0
55800,0,1,1,1,4,0,1,0,0,15955,1,100,2115,1,1,45.0
42652,0,0,4,1,4,3,1,0,1,16990,1,92,2115,1,2,165.0
42017,0,0,3,1,4,0,1,0,1,16994,0,100,2115,1,1,150.0
31586,10,0,2,1,4,2,1,0,0,16834,0,93,2115,1,1,160.0
35290,0,0,4,1,4,3,1,0,1,16990,1,96,2115,1,2,195.0
13103,0,0,2,1,4,3,1,0,1,16990,1,80,2115,1,1,175.0
19756,0,0,2,1,4,2,1,0,0,16636,1,99,2115,0,1,350.0
5686,0,0,2,1,4,0,1,0,0,16694,1,97,2115,0,1,249.0
2229,0,0,4,1,4,2,0,0,1,16162,1,93,2115,1,2,280.0
30583,0,0,2,1,4,1,1,0,1,15996,0,100,2115,0,1,170.0
27313,0,1,1,1,4,0,0,0,0,17163,1,90,2115,1,1,65.0
28293,0,0,4,1,4,1,1,0,0,15286,1,93,2115,2,2,300.0
33612,0,0,3,1,4,2,1,0,1,16662,1,93,2115,1,2,105.0
6029,0,0,3,1,4,2,1,0,1,17046,0,93,2115,1,1,100.0
30595,0,0,3,1,4,2,1,0,1,15991,1,99,2115,1,1,200.0
8205,0,0,2,1,4,2,1,0,0,16323,0,100,2115,1,1,165.0
43257,0,1,2,1,4,1,1,0,1,16370,1,90,2115,1,1,120.0
9331,0,0,5,1,4,1,1,0,0,17324,1,91,2115,2,2,250.0
33236,0,0,4,1,4,2,1,0,0,16323,1,94,2115,1,2,120.0
47428,25,0,3,1,4,2,1,0,0,17248,0,67,2115,1,1,300.0
24613,0,0,4,1,4,2,1,0,0,16045,1,96,2115,2,2,160.0
33547,10,0,4,1,4,2,1,0,1,15754,1,98,2115,1,1,350.0
43056,0,0,6,1,4,2,0,0,0,16787,0,93,2115,2,2,300.0
31627,0,0,2,1,4,2,1,0,0,16548,0,95,2115,1,1,161.0
71757,0,1,2,1,4,2,0,0,0,16764,1,93,2115,0,1,85.0
26007,0,0,2,1,4,2,1,0,1,17024,1,100,2116,1,1,175.0
72587,25,0,3,1,4,2,1,0,1,16671,0,92,2116,1,2,150.0
17455,0,0,2,1,4,1,0,0,1,16593,1,88,2116,1,1,275.0
32276,0,0,4,1,4,2,1,0,1,16780,1,90,2116,1,1,135.0
31847,0,0,2,1,4,2,1,0,1,16115,1,92,2116,1,1,159.0
52907,0,1,1,1,4,1,1,0,1,15075,0,89,2116,1,1,125.0
17946,0,0,2,1,4,2,1,0,0,16352,1,91,2116,0,1,200.0
52848,0,0,6,2,4,1,0,0,1,16125,0,100,2116,2,2,550.0
10055,0,0,16,3,4,2,1,0,0,17050,0,91,2116,7,7,525.0
51254,0,0,8,2,4,2,0,0,0,16787,0,87,2116,3,3,330.0
73270,16,1,1,1,4,1,1,0,0,17281,0,91,2116,1,1,110.0
51186,0,0,3,1,4,2,1,0,0,16827,0,89,2116,0,2,149.0
9504,0,1,2,1,4,2,1,0,0,17050,1,92,2116,1,1,150.0
52998,0,0,2,1,4,2,1,0,0,16245,0,82,2116,0,1,119.0
72969,25,0,4,1,4,2,1,0,1,16957,0,100,2116,1,2,170.0
52241,0,0,2,1,4,2,1,0,1,16385,1,95,2116,0,1,174.0
45830,0,0,4,1,4,2,1,0,1,16736,1,98,2116,1,2,209.0
22223,0,0,4,1,4,2,1,0,1,16115,1,100,2116,1,2,159.0
22231,0,0,2,1,4,0,1,0,1,15860,0,97,2116,0,1,200.0
41384,0,0,4,1,4,2,1,0,0,16530,0,89,2116,2,2,350.0
5343,0,0,2,1,4,1,1,0,1,16247,0,97,2116,1,1,114.0
41041,0,0,4,1,4,2,1,0,0,16558,0,92,2116,1,2,165.0
22501,10,0,4,1,4,1,1,0,1,16927,1,90,2116,1,1,176.0
40943,0,0,2,1,4,2,1,0,1,16115,1,85,2116,0,1,159.0
22551,0,0,4,1,4,0,0,0,1,15171,1,90,2116,1,2,189.0
24332,0,0,2,1,4,1,1,0,0,15509,0,100,2116,1,1,185.0
42403,0,0,2,1,4,1,1,0,0,16113,0,100,2116,0,1,140.0
5786,0,0,5,2,4,2,1,0,1,16524,0,77,2116,2,2,189.0
43942,0,0,8,1,4,2,1,0,0,16323,1,90,2116,2,3,125.0
43937,0,0,4,1,4,1,1,0,1,16161,0,90,2116,0,1,175.0
43912,0,0,4,1,4,2,1,0,1,16115,1,80,2116,1,2,109.0
24749,0,1,3,1,4,1,1,0,1,16957,0,100,2116,1,1,169.0
43905,0,0,6,1,4,2,1,0,0,15168,1,88,2116,3,3,568.0
6264,0,0,2,1,4,3,0,0,1,14435,0,80,2116,1,1,279.0
35223,0,0,2,1,4,2,1,0,0,16352,1,84,2116,0,1,200.0
35274,0,0,2,1,4,2,1,0,1,16115,1,88,2116,0,1,129.0
43495,0,0,5,2,4,2,1,0,1,16524,0,95,2116,2,2,177.0
43154,0,0,2,1,4,2,1,0,0,16347,1,96,2116,1,1,215.0
21742,0,0,4,1,4,2,1,0,0,16352,1,92,2116,2,2,350.0
43045,0,0,5,1,4,2,1,0,0,15168,1,92,2116,2,2,150.0
42871,20,0,2,1,4,2,1,0,0,16940,1,100,2116,0,2,149.0
35606,10,0,3,1,4,2,1,0,1,16277,0,100,2116,1,1,325.0
21925,0,0,4,1,4,1,1,0,0,17311,0,100,2116,1,1,275.0
43429,0,0,4,1,4,2,1,0,0,17264,0,87,2116,1,2,200.0
40592,0,0,2,1,4,1,1,0,1,16386,0,98,2116,1,2,225.0
23327,0,0,2,1,4,2,1,0,0,16352,1,95,2116,1,1,200.0
3719,0,0,3,1,4,2,1,0,0,17060,0,100,2116,1,1,571.0
38679,0,0,8,2,4,0,1,0,1,16084,0,100,2116,3,3,368.0
37370,0,0,3,1,4,1,1,0,0,16178,0,98,2116,1,2,250.0
23889,0,0,6,1,4,2,1,0,0,16323,1,95,2116,2,2,350.0
37467,10,0,4,1,4,2,1,0,0,16541,1,95,2116,0,2,147.0
23530,0,0,5,2,4,2,1,0,1,16524,0,84,2116,2,2,179.0
38137,0,0,4,1,4,2,1,0,1,15682,1,90,2116,1,1,216.0
37624,0,0,3,1,4,0,1,0,1,16362,0,97,2116,1,1,259.0
3994,0,0,2,1,4,2,1,0,0,16352,1,85,2116,0,1,200.0
3942,0,0,4,2,4,2,1,0,0,15880,0,100,2116,2,3,450.0
37749,10,0,4,1,4,2,1,0,1,16660,1,100,2116,1,2,199.0
36429,0,2,1,1,4,0,1,0,1,16342,0,100,2116,1,1,200.0
39057,0,0,2,1,4,2,1,0,1,16115,1,94,2116,0,0,109.0
23983,0,1,2,1,4,0,1,0,1,16248,0,97,2116,1,1,135.0
40379,0,1,1,1,4,2,1,0,1,17008,0,92,2116,1,1,85.0
40167,0,0,2,1,4,1,0,0,1,16357,0,100,2116,1,2,209.0
36590,0,0,4,1,4,1,1,0,1,15453,0,97,2116,1,1,158.0
39921,0,0,6,1,4,2,0,0,0,16787,0,91,2116,2,2,174.0
24159,16,0,5,1,4,2,1,0,0,16940,0,92,2116,2,3,299.0
36635,0,0,7,1,4,2,1,0,1,16427,1,98,2116,3,3,162.0
39886,0,0,2,1,4,2,1,0,0,16352,1,93,2116,0,1,200.0
39882,0,0,2,1,4,2,1,0,0,16352,1,80,2116,0,1,200.0
39083,0,0,2,1,4,2,1,0,0,16558,0,100,2116,0,1,195.0
36775,0,0,2,1,4,0,0,0,0,17399,1,87,2116,0,1,280.0
23023,0,0,5,1,4,2,0,0,1,17193,1,93,2116,1,2,218.0
4651,0,0,4,1,4,1,1,0,1,16492,1,97,2116,1,2,158.0
4626,0,0,5,2,4,2,1,0,1,16524,0,96,2116,2,2,189.0
23074,0,0,3,1,4,2,1,0,1,16104,0,96,2116,1,1,149.0
39135,10,0,4,1,4,2,1,0,0,17106,0,90,2116,2,2,203.0
44043,0,0,3,1,4,1,1,0,1,16900,1,97,2116,0,1,185.0
32961,0,0,2,1,4,1,1,0,1,15537,0,100,2116,1,1,249.0
19468,10,0,2,1,4,2,0,0,0,17001,1,100,2116,1,1,298.0
33129,0,0,3,1,4,2,1,0,1,15154,0,100,2116,1,1,230.0
49322,25,1,2,1,4,2,1,0,1,16957,0,98,2116,0,1,150.0
47931,0,0,2,1,4,0,1,0,0,17062,0,98,2116,1,1,150.0
47774,0,0,4,1,4,3,1,0,1,16990,1,94,2116,1,2,195.0
19938,0,0,2,1,4,2,1,0,0,16352,1,91,2116,0,1,200.0
7710,0,0,1,1,4,2,1,0,0,16477,0,96,2116,0,1,135.0
7709,0,0,5,1,4,2,1,0,1,16524,0,80,2116,2,2,175.0
49326,16,0,10,2,4,2,1,0,1,16656,1,98,2116,3,9,350.0
50999,19,0,2,1,4,2,1,0,1,16200,0,99,2116,0,1,200.0
18691,0,0,5,1,4,2,1,0,0,16352,1,88,2116,2,2,350.0
32478,10,1,1,1,4,0,0,0,0,17127,0,100,2116,1,1,170.0
8834,0,0,4,1,4,2,1,0,1,16667,0,99,2116,1,2,199.0
32538,0,0,2,1,4,2,1,0,0,16245,0,78,2116,0,1,97.0
1971,0,0,3,1,4,2,1,0,1,15472,1,81,2116,0,1,175.0
25666,0,1,2,1,4,2,1,0,1,16687,0,99,2116,1,1,99.0
49936,0,0,5,1,4,2,0,0,1,16911,1,95,2116,1,3,176.0
49917,10,0,2,1,4,2,1,0,1,16491,0,99,2116,1,1,175.0
19128,0,0,3,1,4,0,1,0,1,16828,0,100,2116,1,1,350.0
49659,0,0,4,1,4,2,1,0,1,16046,0,100,2116,1,2,229.0
50329,16,1,2,1,4,1,1,0,1,14666,1,90,2116,1,1,145.0
47373,0,0,7,2,4,2,1,0,0,15740,0,93,2116,3,4,429.0
7060,0,0,3,1,4,1,1,0,1,15992,0,100,2116,1,2,267.0
45842,0,0,2,1,4,3,1,0,1,16990,1,93,2116,1,1,165.0
20761,10,0,4,2,4,2,1,0,0,17011,0,100,2116,2,2,280.0
6814,16,0,8,2,4,2,1,0,1,15067,1,100,2116,2,5,375.0
20670,0,0,2,1,4,2,1,0,1,16736,0,96,2116,0,1,209.0
6603,0,0,2,1,4,0,1,0,1,16448,0,100,2116,1,1,350.0
6601,0,0,4,1,4,2,1,0,1,16115,1,73,2116,1,2,129.0
2835,0,0,4,1,4,2,0,0,0,16787,0,80,2116,1,1,249.0
44509,0,0,4,1,4,0,1,0,0,17426,1,60,2116,1,1,160.0
6430,0,0,2,1,4,1,1,0,1,15613,0,98,2116,0,1,110.0
44273,0,0,3,1,4,2,1,0,1,16524,0,80,2116,1,1,134.0
44260,0,0,6,3,4,3,0,0,1,14435,0,89,2116,3,3,603.0
7096,0,0,4,1,4,2,1,0,0,16558,0,100,2116,1,3,215.0
25283,0,0,2,1,4,0,0,0,1,16350,0,93,2116,0,1,86.0
47258,0,0,6,1,4,2,0,0,0,15567,0,87,2116,2,3,300.0
7651,0,0,4,1,4,3,1,0,1,14435,0,87,2116,2,2,329.0
47200,0,0,2,1,4,2,1,0,0,16352,1,85,2116,0,1,200.0
47136,10,0,2,1,4,2,1,0,1,16115,1,98,2116,1,1,189.0
47132,0,0,4,1,4,2,0,0,0,16787,0,93,2116,1,1,179.0
2412,25,1,2,1,4,1,1,0,0,17048,0,100,2116,1,1,120.0
46893,0,0,3,1,4,2,1,0,1,16524,0,100,2116,1,1,129.0
25233,0,0,3,1,4,2,1,0,1,15165,1,98,2116,1,1,230.0
46625,0,0,2,1,4,3,0,0,1,14435,0,85,2116,1,1,259.0
46381,0,1,2,2,4,2,1,0,0,17050,1,98,2116,1,1,155.0
2529,0,0,3,1,4,2,1,0,1,15554,1,88,2116,1,1,125.0
33974,0,1,2,2,4,0,1,0,1,16782,1,93,2116,1,1,89.0
20564,0,0,4,1,4,1,1,0,1,15929,0,100,2116,1,2,300.0
18623,0,0,2,1,4,2,1,0,1,15443,0,100,2116,1,1,191.0
54219,0,0,2,1,4,2,1,0,0,16267,0,100,2116,1,1,259.0
13896,3,0,2,1,4,0,0,0,0,17149,1,98,2116,0,1,149.0
67220,0,0,1,1,4,2,1,0,1,16780,1,100,2116,1,2,120.0
563,0,0,2,1,4,2,0,0,1,15282,1,85,2116,1,1,225.0
68973,0,0,2,1,4,2,1,0,0,16352,1,88,2116,0,1,200.0
61273,0,0,4,1,4,2,1,0,1,16780,1,91,2116,1,2,189.0
27466,0,0,6,1,4,2,1,0,0,15168,1,83,2116,2,3,250.0
26907,0,0,4,1,4,2,1,0,1,16115,1,81,2116,2,3,79.0
61439,0,0,1,1,4,2,1,0,1,15453,0,100,2116,1,1,150.0
64048,0,0,5,2,4,1,1,0,1,15351,0,100,2116,3,4,550.0
57664,0,0,2,1,4,0,1,0,1,16553,0,100,2116,0,1,175.0
17136,0,0,4,1,4,2,1,0,1,15544,1,87,2116,1,1,235.0
17108,0,1,2,1,4,2,1,0,0,17050,1,94,2116,1,1,160.0
65195,0,0,4,1,4,1,1,0,0,16813,1,100,2116,1,2,239.0
65179,0,0,2,1,4,2,1,0,0,16352,1,96,2116,0,1,200.0
55900,0,0,4,1,4,2,1,0,1,16115,1,84,2116,2,2,179.0
64074,0,0,2,1,4,2,1,0,0,16352,1,93,2116,0,1,200.0
14199,0,1,2,1,4,2,1,0,1,16376,1,99,2116,1,1,229.0
66939,0,0,2,1,4,2,1,0,0,16352,1,90,2116,0,1,200.0
72067,0,0,7,2,4,2,1,0,1,16656,1,96,2116,3,3,315.0
56341,0,1,2,2,4,0,1,0,1,16782,1,85,2116,1,1,90.0
60985,0,0,2,1,4,0,1,0,1,16294,0,99,2116,0,1,175.0
61045,0,1,2,1,4,1,1,0,1,16466,0,96,2116,1,1,150.0
56307,0,0,4,1,4,1,1,0,1,15868,0,98,2116,0,1,250.0
72012,10,0,4,1,4,1,1,0,1,16117,0,100,2116,1,2,182.0
15723,0,0,2,1,4,2,1,0,1,15351,1,93,2116,0,1,175.0
16693,16,0,5,1,4,2,1,0,0,16940,0,89,2116,2,3,199.0
30419,0,0,2,1,4,1,1,0,1,15688,0,97,2116,1,1,139.0
27506,0,0,1,1,4,2,1,0,0,16245,0,82,2116,0,1,139.0
15687,13,0,2,1,4,2,1,0,0,16558,0,95,2116,1,1,170.0
28893,0,0,6,1,4,2,0,0,0,16787,0,91,2116,2,2,399.0
63908,0,0,12,1,4,2,1,0,0,16441,1,80,2116,2,5,236.0
66851,0,0,4,1,4,2,1,0,1,15401,1,88,2116,0,2,186.0
56060,0,0,2,1,4,2,0,0,1,15544,1,84,2116,0,1,199.0
58823,0,0,3,1,4,2,1,0,0,16827,0,92,2116,0,2,160.0
64209,0,1,2,1,4,1,1,0,1,16468,0,93,2116,1,1,120.0
14599,0,1,3,1,4,1,1,0,1,17218,0,96,2116,1,1,76.0
61507,0,0,5,2,4,2,1,0,1,16524,0,89,2116,2,2,175.0
64492,0,0,4,1,4,3,0,0,1,14435,0,76,2116,2,2,359.0
30729,0,0,4,1,4,2,0,0,0,16747,1,92,2116,2,2,229.0
13256,0,0,6,2,4,3,0,0,1,14435,0,87,2116,3,3,389.0
907,0,0,3,1,4,2,1,0,0,17156,0,99,2116,0,2,250.0
13407,10,0,2,1,4,1,1,0,1,16436,0,100,2116,1,1,139.0
59106,0,0,3,1,4,2,1,0,0,16940,0,96,2116,1,2,189.0
13377,0,0,4,1,4,2,1,0,1,16566,1,89,2116,1,1,149.0
10741,0,0,2,1,4,1,1,0,0,16347,1,95,2116,0,1,215.0
57469,0,0,2,1,4,2,0,0,1,16315,0,100,2116,1,1,225.0
27352,0,0,3,1,4,1,1,0,1,16440,1,98,2116,1,2,180.0
14400,10,0,4,1,4,2,1,0,0,17344,1,98,2116,1,3,185.0
15436,0,0,5,1,4,0,0,0,1,16955,1,90,2116,2,2,85.0
67232,0,0,2,1,4,1,0,0,1,16357,0,100,2116,1,2,199.0
56343,0,1,2,1,4,2,0,0,0,16747,1,87,2116,1,1,185.0
57222,0,0,4,1,4,2,1,0,1,16115,1,70,2116,1,2,129.0
59531,10,0,3,1,4,2,1,0,1,16275,1,99,2116,1,1,216.0
67654,0,0,2,1,4,2,1,0,0,16352,1,87,2116,0,1,200.0
26933,16,1,1,1,4,1,1,0,1,14666,1,88,2116,1,1,135.0
29231,0,0,3,1,4,2,1,0,0,16558,0,80,2116,1,2,199.0
13174,0,0,4,1,4,2,1,0,1,16115,1,91,2116,1,2,129.0
55703,0,0,2,1,4,2,1,0,0,16352,1,92,2116,0,1,200.0
13204,0,0,2,1,4,2,1,0,1,15663,0,97,2116,0,1,99.0
14336,1,1,2,1,4,1,1,0,1,16340,1,97,2116,1,1,115.0
64966,0,0,2,1,4,3,0,0,1,14435,0,81,2116,1,1,251.0
17079,0,0,3,1,4,2,1,0,1,16139,0,90,2116,1,1,250.0
14516,25,0,2,1,4,2,1,0,1,16957,0,99,2116,0,1,160.0
55217,0,0,3,1,4,1,1,0,1,16492,1,97,2116,1,1,102.0
13445,10,0,2,1,4,1,1,0,1,16233,0,99,2116,0,1,189.0
69268,0,0,2,1,4,2,1,0,1,16502,0,100,2116,1,1,250.0
30364,0,0,2,1,4,2,1,0,1,15472,1,79,2116,1,1,200.0
13646,0,0,2,1,4,2,1,0,1,15960,0,97,2116,2,1,250.0
11738,16,1,1,1,4,1,1,0,0,17281,0,85,2116,1,1,99.0
11775,0,0,2,1,4,2,1,0,1,16292,0,96,2116,1,1,275.0
58439,0,0,5,2,4,2,1,0,1,16524,0,90,2116,2,2,175.0
13763,0,0,6,0,4,0,0,0,0,16787,0,80,2116,2,2,479.0
56603,0,0,5,2,4,2,1,0,0,17060,0,100,2116,2,2,800.0
