,host_since,host_identity_verified,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,beds,instant_bookable,review_scores_rating,zipcode,bedrooms
406,16846,1,0,0,2,1,4,1,0,0,1,0,92,2114,0
407,16958,1,0,1,2,1,4,2,1,0,1,1,98,2114,1
408,16178,1,0,1,2,1,4,1,1,0,1,1,96,2114,1
409,16315,1,0,0,2,1,4,2,0,0,1,0,99,2114,0
410,16787,0,0,0,2,1,4,0,0,0,1,0,80,2115,0
411,16870,0,0,0,1,1,4,1,1,0,1,1,70,2115,0
412,16940,0,0,0,3,1,4,2,1,0,2,1,95,2115,0
413,16634,1,0,1,1,1,4,0,0,0,1,0,100,2115,1
414,14503,0,10,0,2,1,4,2,1,0,1,0,92,2115,0
415,16787,0,0,0,2,1,4,2,0,0,1,0,90,2115,0
416,15197,1,0,2,1,1,1,1,1,0,1,0,98,2115,1
417,16990,1,0,0,4,1,4,3,1,0,2,1,96,2115,1
418,16265,0,0,0,2,1,4,0,1,0,1,0,100,2115,0
419,16323,0,0,0,4,1,4,2,1,0,2,1,92,2115,0
420,16594,0,0,0,2,1,4,0,1,0,1,1,100,2115,1
421,15168,0,0,0,4,1,4,2,1,0,2,1,93,2115,1
422,16308,0,0,0,2,1,4,2,1,0,1,0,95,2115,1
423,16951,0,0,0,2,1,4,2,1,0,1,0,94,2115,0
424,16964,0,0,1,1,1,4,2,1,0,1,1,80,2115,1
425,15228,0,0,0,2,1,4,0,1,0,1,0,97,2115,1
426,16891,1,0,0,3,1,4,2,1,0,1,0,82,2115,1
427,17036,0,10,0,4,1,4,2,1,0,2,1,88,2115,1
428,16539,1,10,0,2,1,4,1,1,0,1,0,100,2115,1
429,16323,0,0,0,4,1,4,2,1,0,2,1,93,2115,0
430,17412,0,0,0,4,1,4,2,1,0,1,1,100,2115,1
431,17036,0,10,0,2,1,4,2,1,0,1,1,92,2115,0
432,16130,1,0,0,2,1,4,2,0,0,1,0,94,2115,0
433,15991,1,0,0,5,2,4,2,1,0,2,1,99,2115,2
434,16951,0,0,0,4,1,4,2,1,0,2,0,100,2115,1
435,16045,0,0,0,2,1,4,2,1,0,1,1,95,2115,0
436,16536,0,0,2,1,1,0,2,1,0,1,0,86,2115,1
437,15533,1,0,0,2,1,4,1,1,0,1,0,98,2115,1
438,16990,1,0,0,2,1,4,3,1,0,1,1,100,2115,1
439,16787,0,0,0,6,1,4,2,0,0,2,0,100,2115,2
440,16940,0,0,0,3,1,4,2,1,0,2,0,95,2115,0
441,17060,0,0,0,7,2,4,2,1,0,3,0,100,2115,3
442,16115,1,0,0,2,1,4,2,1,0,1,1,90,2115,1
443,17046,1,0,0,3,1,4,2,1,0,1,0,97,2115,1
444,16893,1,10,1,1,1,4,2,1,0,1,1,97,2115,1
445,17206,0,0,0,5,1,4,0,1,0,3,1,60,2115,2
446,15120,1,0,0,4,1,4,2,1,0,2,0,90,2115,2
447,15168,0,0,0,4,1,4,2,1,0,2,1,100,2115,1
448,16604,1,10,1,2,1,4,2,0,0,1,0,100,2115,1
449,16573,1,0,1,2,1,4,0,0,0,1,0,70,2115,1
450,15545,1,0,0,2,1,4,2,1,0,1,0,87,2115,0
451,16278,1,0,0,4,1,4,2,1,0,1,0,100,2115,1
452,16104,1,10,0,6,1,4,1,0,0,5,0,92,2115,2
453,16726,1,0,0,4,1,4,2,1,0,2,1,84,2115,2
454,16420,0,0,0,2,1,4,0,0,0,2,0,96,2115,1
455,16812,0,0,0,6,1,4,1,1,0,3,0,99,2115,2
456,17002,1,0,0,4,1,4,0,1,0,1,0,96,2115,1
457,15585,1,0,0,2,1,4,2,1,0,1,0,100,2115,1
458,17241,0,0,1,1,1,4,0,1,0,1,1,100,2115,0
459,17324,0,0,0,6,1,4,1,1,0,4,1,100,2115,3
460,16797,1,0,0,2,1,4,2,1,0,1,1,98,2115,1
461,15716,1,10,0,5,2,4,0,1,0,3,1,100,2115,3
462,16502,1,0,0,2,1,4,1,1,0,1,0,94,2115,1
463,16869,0,0,1,2,1,4,1,1,0,1,1,91,2115,1
464,16694,0,0,0,2,1,4,1,1,0,1,0,96,2115,0
465,15420,1,16,1,1,1,4,2,1,0,1,0,92,2115,1
466,15762,1,0,0,2,1,4,0,1,0,1,0,98,2115,1
467,14435,1,0,0,4,1,4,3,0,0,2,0,84,2115,2
468,15716,1,25,0,8,3,4,1,1,0,4,1,93,2115,3
469,14194,1,0,0,6,1,4,2,1,0,3,0,100,2115,2
470,16210,0,10,0,3,1,4,1,1,0,1,0,97,2115,0
471,16541,0,0,0,4,1,4,2,1,0,2,1,91,2115,0
472,16602,1,0,0,2,1,4,1,1,0,1,0,95,2115,1
473,16990,1,0,0,3,1,4,3,1,0,2,1,80,2115,1
474,16560,1,0,0,4,1,4,1,1,0,1,0,98,2115,1
475,16445,1,0,1,1,1,4,2,0,0,1,0,93,2115,1
476,16265,0,0,0,2,1,4,2,1,0,1,0,96,2115,1
477,17135,0,0,1,1,1,4,2,0,0,1,0,100,2115,1
478,16558,0,0,0,4,1,4,2,1,0,2,0,93,2115,1
479,16049,0,0,0,4,1,4,2,1,0,2,0,100,2115,1
480,17324,0,0,0,5,1,4,1,1,0,2,1,86,2115,2
481,16323,0,0,0,2,1,4,2,1,0,1,1,97,2115,0
482,15862,1,0,0,2,1,4,0,0,0,2,0,96,2115,0
483,15420,1,16,1,1,1,4,2,1,0,1,1,92,2115,1
484,15955,0,0,1,1,1,4,0,1,0,1,1,100,2115,1
485,16990,1,0,0,4,1,4,3,1,0,2,1,92,2115,1
486,16994,1,0,0,3,1,4,0,1,0,1,0,100,2115,1
487,16834,0,10,0,2,1,4,2,1,0,1,0,93,2115,1
488,16990,1,0,0,4,1,4,3,1,0,2,1,96,2115,1
489,16990,1,0,0,2,1,4,3,1,0,1,1,80,2115,1
490,16636,0,0,0,2,1,4,2,1,0,1,1,99,2115,0
491,16694,0,0,0,2,1,4,0,1,0,1,1,97,2115,0
492,16162,1,0,0,4,1,4,2,0,0,2,1,93,2115,1
493,15996,1,0,0,2,1,4,1,1,0,1,0,100,2115,0
494,17163,0,0,1,1,1,4,0,0,0,1,1,90,2115,1
495,15286,0,0,0,4,1,4,1,1,0,2,1,93,2115,2
496,16662,1,0,0,3,1,4,2,1,0,2,1,93,2115,1
497,17046,1,0,0,3,1,4,2,1,0,1,0,93,2115,1
498,15991,1,0,0,3,1,4,2,1,0,1,1,99,2115,1
499,16323,0,0,0,2,1,4,2,1,0,1,0,100,2115,1
500,16370,1,0,1,2,1,4,1,1,0,1,1,90,2115,1
501,17324,0,0,0,5,1,4,1,1,0,2,1,91,2115,2
502,16323,0,0,0,4,1,4,2,1,0,2,1,94,2115,1
503,17248,0,25,0,3,1,4,2,1,0,1,0,67,2115,1
504,16045,0,0,0,4,1,4,2,1,0,2,1,96,2115,2
505,15754,1,10,0,4,1,4,2,1,0,1,1,98,2115,1
506,16787,0,0,0,6,1,4,2,0,0,2,0,93,2115,2
507,16548,0,0,0,2,1,4,2,1,0,1,0,95,2115,1
508,16764,0,0,1,2,1,4,2,0,0,1,1,93,2115,0
509,17024,1,0,0,2,1,4,2,1,0,1,1,100,2116,1
510,16671,1,25,0,3,1,4,2,1,0,2,0,92,2116,1
511,16593,1,0,0,2,1,4,1,0,0,1,1,88,2116,1
512,16780,1,0,0,4,1,4,2,1,0,1,1,90,2116,1
513,16115,1,0,0,2,1,4,2,1,0,1,1,92,2116,1
514,15075,1,0,1,1,1,4,1,1,0,1,0,89,2116,1
515,16352,0,0,0,2,1,4,2,1,0,1,1,91,2116,0
516,16125,1,0,0,6,2,4,1,0,0,2,0,100,2116,2
517,17050,0,0,0,16,3,4,2,1,0,7,0,91,2116,7
518,16787,0,0,0,8,2,4,2,0,0,3,0,87,2116,3
519,17281,0,16,1,1,1,4,1,1,0,1,0,91,2116,1
520,16827,0,0,0,3,1,4,2,1,0,2,0,89,2116,0
521,17050,0,0,1,2,1,4,2,1,0,1,1,92,2116,1
522,16245,0,0,0,2,1,4,2,1,0,1,0,82,2116,0
523,16957,1,25,0,4,1,4,2,1,0,2,0,100,2116,1
524,16385,1,0,0,2,1,4,2,1,0,1,1,95,2116,0
525,16736,1,0,0,4,1,4,2,1,0,2,1,98,2116,1
526,16115,1,0,0,4,1,4,2,1,0,2,1,100,2116,1
527,15860,1,0,0,2,1,4,0,1,0,1,0,97,2116,0
528,16530,0,0,0,4,1,4,2,1,0,2,0,89,2116,2
529,16247,1,0,0,2,1,4,1,1,0,1,0,97,2116,1
530,16558,0,0,0,4,1,4,2,1,0,2,0,92,2116,1
531,16927,1,10,0,4,1,4,1,1,0,1,1,90,2116,1
532,16115,1,0,0,2,1,4,2,1,0,1,1,85,2116,0
533,15171,1,0,0,4,1,4,0,0,0,2,1,90,2116,1
534,15509,0,0,0,2,1,4,1,1,0,1,0,100,2116,1
535,16113,0,0,0,2,1,4,1,1,0,1,0,100,2116,0
536,16524,1,0,0,5,2,4,2,1,0,2,0,77,2116,2
537,16323,0,0,0,8,1,4,2,1,0,3,1,90,2116,2
538,16161,1,0,0,4,1,4,1,1,0,1,0,90,2116,0
539,16115,1,0,0,4,1,4,2,1,0,2,1,80,2116,1
540,16957,1,0,1,3,1,4,1,1,0,1,0,100,2116,1
541,15168,0,0,0,6,1,4,2,1,0,3,1,88,2116,3
542,14435,1,0,0,2,1,4,3,0,0,1,0,80,2116,1
543,16352,0,0,0,2,1,4,2,1,0,1,1,84,2116,0
544,16115,1,0,0,2,1,4,2,1,0,1,1,88,2116,0
545,16524,1,0,0,5,2,4,2,1,0,2,0,95,2116,2
546,16347,0,0,0,2,1,4,2,1,0,1,1,96,2116,1
547,16352,0,0,0,4,1,4,2,1,0,2,1,92,2116,2
548,15168,0,0,0,5,1,4,2,1,0,2,1,92,2116,2
549,16940,0,20,0,2,1,4,2,1,0,2,1,100,2116,0
550,16277,1,10,0,3,1,4,2,1,0,1,0,100,2116,1
551,17311,0,0,0,4,1,4,1,1,0,1,0,100,2116,1
552,17264,0,0,0,4,1,4,2,1,0,2,0,87,2116,1
553,16386,1,0,0,2,1,4,1,1,0,2,0,98,2116,1
554,16352,0,0,0,2,1,4,2,1,0,1,1,95,2116,1
555,17060,0,0,0,3,1,4,2,1,0,1,0,100,2116,1
556,16084,1,0,0,8,2,4,0,1,0,3,0,100,2116,3
557,16178,0,0,0,3,1,4,1,1,0,2,0,98,2116,1
558,16323,0,0,0,6,1,4,2,1,0,2,1,95,2116,2
559,16541,0,10,0,4,1,4,2,1,0,2,1,95,2116,0
560,16524,1,0,0,5,2,4,2,1,0,2,0,84,2116,2
561,15682,1,0,0,4,1,4,2,1,0,1,1,90,2116,1
562,16362,1,0,0,3,1,4,0,1,0,1,0,97,2116,1
563,16352,0,0,0,2,1,4,2,1,0,1,1,85,2116,0
564,15880,0,0,0,4,2,4,2,1,0,3,0,100,2116,2
565,16660,1,10,0,4,1,4,2,1,0,2,1,100,2116,1
566,16342,1,0,2,1,1,4,0,1,0,1,0,100,2116,1
567,16115,1,0,0,2,1,4,2,1,0,0,1,94,2116,0
568,16248,1,0,1,2,1,4,0,1,0,1,0,97,2116,1
569,17008,1,0,1,1,1,4,2,1,0,1,0,92,2116,1
570,16357,1,0,0,2,1,4,1,0,0,2,0,100,2116,1
571,15453,1,0,0,4,1,4,1,1,0,1,0,97,2116,1
572,16787,0,0,0,6,1,4,2,0,0,2,0,91,2116,2
573,16940,0,16,0,5,1,4,2,1,0,3,0,92,2116,2
574,16427,1,0,0,7,1,4,2,1,0,3,1,98,2116,3
575,16352,0,0,0,2,1,4,2,1,0,1,1,93,2116,0
576,16352,0,0,0,2,1,4,2,1,0,1,1,80,2116,0
577,16558,0,0,0,2,1,4,2,1,0,1,0,100,2116,0
578,17399,0,0,0,2,1,4,0,0,0,1,1,87,2116,0
579,17193,1,0,0,5,1,4,2,0,0,2,1,93,2116,1
580,16492,1,0,0,4,1,4,1,1,0,2,1,97,2116,1
581,16524,1,0,0,5,2,4,2,1,0,2,0,96,2116,2
582,16104,1,0,0,3,1,4,2,1,0,1,0,96,2116,1
583,17106,0,10,0,4,1,4,2,1,0,2,0,90,2116,2
584,16900,1,0,0,3,1,4,1,1,0,1,1,97,2116,0
585,15537,1,0,0,2,1,4,1,1,0,1,0,100,2116,1
586,17001,0,10,0,2,1,4,2,0,0,1,1,100,2116,1
587,15154,1,0,0,3,1,4,2,1,0,1,0,100,2116,1
588,16957,1,25,1,2,1,4,2,1,0,1,0,98,2116,0
589,17062,0,0,0,2,1,4,0,1,0,1,0,98,2116,1
590,16990,1,0,0,4,1,4,3,1,0,2,1,94,2116,1
591,16352,0,0,0,2,1,4,2,1,0,1,1,91,2116,0
592,16477,0,0,0,1,1,4,2,1,0,1,0,96,2116,0
593,16524,1,0,0,5,1,4,2,1,0,2,0,80,2116,2
594,16656,1,16,0,10,2,4,2,1,0,9,1,98,2116,3
595,16200,1,19,0,2,1,4,2,1,0,1,0,99,2116,0
596,16352,0,0,0,5,1,4,2,1,0,2,1,88,2116,2
597,17127,0,10,1,1,1,4,0,0,0,1,0,100,2116,1
598,16667,1,0,0,4,1,4,2,1,0,2,0,99,2116,1
599,16245,0,0,0,2,1,4,2,1,0,1,0,78,2116,0
600,15472,1,0,0,3,1,4,2,1,0,1,1,81,2116,0
601,16687,1,0,1,2,1,4,2,1,0,1,0,99,2116,1
602,16911,1,0,0,5,1,4,2,0,0,3,1,95,2116,1
603,16491,1,10,0,2,1,4,2,1,0,1,0,99,2116,1
604,16828,1,0,0,3,1,4,0,1,0,1,0,100,2116,1
605,16046,1,0,0,4,1,4,2,1,0,2,0,100,2116,1
606,14666,1,16,1,2,1,4,1,1,0,1,1,90,2116,1
607,15740,0,0,0,7,2,4,2,1,0,4,0,93,2116,3
608,15992,1,0,0,3,1,4,1,1,0,2,0,100,2116,1
609,16990,1,0,0,2,1,4,3,1,0,1,1,93,2116,1
610,17011,0,10,0,4,2,4,2,1,0,2,0,100,2116,2
611,15067,1,16,0,8,2,4,2,1,0,5,1,100,2116,2
612,16736,1,0,0,2,1,4,2,1,0,1,0,96,2116,0
613,16448,1,0,0,2,1,4,0,1,0,1,0,100,2116,1
614,16115,1,0,0,4,1,4,2,1,0,2,1,73,2116,1
615,16787,0,0,0,4,1,4,2,0,0,1,0,80,2116,1
616,17426,0,0,0,4,1,4,0,1,0,1,1,60,2116,1
617,15613,1,0,0,2,1,4,1,1,0,1,0,98,2116,0
618,16524,1,0,0,3,1,4,2,1,0,1,0,80,2116,1
619,14435,1,0,0,6,3,4,3,0,0,3,0,89,2116,3
620,16558,0,0,0,4,1,4,2,1,0,3,0,100,2116,1
621,16350,1,0,0,2,1,4,0,0,0,1,0,93,2116,0
622,15567,0,0,0,6,1,4,2,0,0,3,0,87,2116,2
623,14435,1,0,0,4,1,4,3,1,0,2,0,87,2116,2
624,16352,0,0,0,2,1,4,2,1,0,1,1,85,2116,0
625,16115,1,10,0,2,1,4,2,1,0,1,1,98,2116,1
626,16787,0,0,0,4,1,4,2,0,0,1,0,93,2116,1
627,17048,0,25,1,2,1,4,1,1,0,1,0,100,2116,1
628,16524,1,0,0,3,1,4,2,1,0,1,0,100,2116,1
629,15165,1,0,0,3,1,4,2,1,0,1,1,98,2116,1
630,14435,1,0,0,2,1,4,3,0,0,1,0,85,2116,1
631,17050,0,0,1,2,2,4,2,1,0,1,1,98,2116,1
632,15554,1,0,0,3,1,4,2,1,0,1,1,88,2116,1
633,16782,1,0,1,2,2,4,0,1,0,1,1,93,2116,1
634,15929,1,0,0,4,1,4,1,1,0,2,0,100,2116,1
635,15443,1,0,0,2,1,4,2,1,0,1,0,100,2116,1
636,16267,0,0,0,2,1,4,2,1,0,1,0,100,2116,1
637,17149,0,3,0,2,1,4,0,0,0,1,1,98,2116,0
638,16780,1,0,0,1,1,4,2,1,0,2,1,100,2116,1
639,15282,1,0,0,2,1,4,2,0,0,1,1,85,2116,1
640,16352,0,0,0,2,1,4,2,1,0,1,1,88,2116,0
641,16780,1,0,0,4,1,4,2,1,0,2,1,91,2116,1
642,15168,0,0,0,6,1,4,2,1,0,3,1,83,2116,2
643,16115,1,0,0,4,1,4,2,1,0,3,1,81,2116,2
644,15453,1,0,0,1,1,4,2,1,0,1,0,100,2116,1
645,15351,1,0,0,5,2,4,1,1,0,4,0,100,2116,3
646,16553,1,0,0,2,1,4,0,1,0,1,0,100,2116,0
647,15544,1,0,0,4,1,4,2,1,0,1,1,87,2116,1
648,17050,0,0,1,2,1,4,2,1,0,1,1,94,2116,1
649,16813,0,0,0,4,1,4,1,1,0,2,1,100,2116,1
650,16352,0,0,0,2,1,4,2,1,0,1,1,96,2116,0
651,16115,1,0,0,4,1,4,2,1,0,2,1,84,2116,2
652,16352,0,0,0,2,1,4,2,1,0,1,1,93,2116,0
653,16376,1,0,1,2,1,4,2,1,0,1,1,99,2116,1
654,16352,0,0,0,2,1,4,2,1,0,1,1,90,2116,0
655,16656,1,0,0,7,2,4,2,1,0,3,1,96,2116,3
656,16782,1,0,1,2,2,4,0,1,0,1,1,85,2116,1
657,16294,1,0,0,2,1,4,0,1,0,1,0,99,2116,0
658,16466,1,0,1,2,1,4,1,1,0,1,0,96,2116,1
659,15868,1,0,0,4,1,4,1,1,0,1,0,98,2116,0
660,16117,1,10,0,4,1,4,1,1,0,2,0,100,2116,1
661,15351,1,0,0,2,1,4,2,1,0,1,1,93,2116,0
662,16940,0,16,0,5,1,4,2,1,0,3,0,89,2116,2
663,15688,1,0,0,2,1,4,1,1,0,1,0,97,2116,1
664,16245,0,0,0,1,1,4,2,1,0,1,0,82,2116,0
665,16558,0,13,0,2,1,4,2,1,0,1,0,95,2116,1
666,16787,0,0,0,6,1,4,2,0,0,2,0,91,2116,2
667,16441,0,0,0,12,1,4,2,1,0,5,1,80,2116,2
668,15401,1,0,0,4,1,4,2,1,0,2,1,88,2116,0
669,15544,1,0,0,2,1,4,2,0,0,1,1,84,2116,0
670,16827,0,0,0,3,1,4,2,1,0,2,0,92,2116,0
671,16468,1,0,1,2,1,4,1,1,0,1,0,93,2116,1
672,17218,1,0,1,3,1,4,1,1,0,1,0,96,2116,1
673,16524,1,0,0,5,2,4,2,1,0,2,0,89,2116,2
674,14435,1,0,0,4,1,4,3,0,0,2,0,76,2116,2
675,16747,0,0,0,4,1,4,2,0,0,2,1,92,2116,2
676,14435,1,0,0,6,2,4,3,0,0,3,0,87,2116,3
677,17156,0,0,0,3,1,4,2,1,0,2,0,99,2116,0
678,16436,1,10,0,2,1,4,1,1,0,1,0,100,2116,1
679,16940,0,0,0,3,1,4,2,1,0,2,0,96,2116,1
680,16566,1,0,0,4,1,4,2,1,0,1,1,89,2116,1
681,16347,0,0,0,2,1,4,1,1,0,1,1,95,2116,0
682,16315,1,0,0,2,1,4,2,0,0,1,0,100,2116,1
683,16440,1,0,0,3,1,4,1,1,0,2,1,98,2116,1
684,17344,0,10,0,4,1,4,2,1,0,3,1,98,2116,1
685,16955,1,0,0,5,1,4,0,0,0,2,1,90,2116,2
686,16357,1,0,0,2,1,4,1,0,0,2,0,100,2116,1
687,16747,0,0,1,2,1,4,2,0,0,1,1,87,2116,1
688,16115,1,0,0,4,1,4,2,1,0,2,1,70,2116,1
689,16275,1,10,0,3,1,4,2,1,0,1,1,99,2116,1
690,16352,0,0,0,2,1,4,2,1,0,1,1,87,2116,0
691,14666,1,16,1,1,1,4,1,1,0,1,1,88,2116,1
692,16558,0,0,0,3,1,4,2,1,0,2,0,80,2116,1
693,16115,1,0,0,4,1,4,2,1,0,2,1,91,2116,1
694,16352,0,0,0,2,1,4,2,1,0,1,1,92,2116,0
695,15663,1,0,0,2,1,4,2,1,0,1,0,97,2116,0
696,16340,1,1,1,2,1,4,1,1,0,1,1,97,2116,1
697,14435,1,0,0,2,1,4,3,0,0,1,0,81,2116,1
698,16139,1,0,0,3,1,4,2,1,0,1,0,90,2116,1
699,16957,1,25,0,2,1,4,2,1,0,1,0,99,2116,0
700,16492,1,0,0,3,1,4,1,1,0,1,1,97,2116,1
701,16233,1,10,0,2,1,4,1,1,0,1,0,99,2116,0
702,16502,1,0,0,2,1,4,2,1,0,1,0,100,2116,1
703,15472,1,0,0,2,1,4,2,1,0,1,1,79,2116,1
704,15960,1,0,0,2,1,4,2,1,0,1,0,97,2116,2
705,17281,0,16,1,1,1,4,1,1,0,1,0,85,2116,1
706,16292,1,0,0,2,1,4,2,1,0,1,0,96,2116,1
707,16524,1,0,0,5,2,4,2,1,0,2,0,90,2116,2
708,16787,0,0,0,6,0,4,0,0,0,2,0,80,2116,2
709,17060,0,0,0,5,2,4,2,1,0,2,0,100,2116,2
710,16589,1,0,0,4,1,4,1,1,0,2,0,100,2116,2
711,15868,1,0,0,4,1,4,1,1,0,1,0,73,2116,0
712,16664,1,0,0,4,1,4,2,0,0,2,0,98,2116,2
713,16524,1,0,0,3,1,4,2,1,0,1,0,100,2116,1
714,16115,1,0,0,2,1,4,2,1,0,1,1,86,2116,1
715,16957,1,25,0,2,1,4,2,1,0,1,0,99,2116,0
716,16115,1,0,0,2,1,4,2,1,0,1,1,88,2116,1
717,16600,0,0,0,6,1,4,2,1,0,2,1,89,2116,2
718,16509,0,0,2,1,1,1,2,0,0,1,1,87,2116,1
719,16827,0,0,0,4,1,4,2,1,0,2,0,88,2116,0
720,16115,1,0,0,4,1,4,2,1,0,2,1,67,2116,1
721,16352,0,0,0,2,1,4,2,1,0,1,1,98,2116,0
722,16888,1,0,0,2,1,4,2,1,0,1,1,95,2116,0
723,16340,1,1,1,2,2,4,1,1,0,1,1,94,2116,1
724,16323,0,0,0,8,1,4,2,1,0,3,1,89,2116,3
725,15402,1,0,0,2,1,4,1,1,0,1,1,100,2116,1
726,16267,0,0,0,2,1,4,1,1,0,1,0,87,2116,1
727,15042,1,10,2,3,1,0,1,0,0,1,1,98,2116,1
728,15472,0,16,0,5,2,4,2,1,0,4,1,100,2116,2
729,16297,0,0,0,4,1,4,2,1,0,3,0,80,2116,2
730,16990,1,0,0,2,1,4,1,1,0,1,0,100,2116,1
731,15896,0,0,0,2,1,4,0,1,0,1,0,92,2118,0
732,16115,1,10,0,2,1,4,2,1,0,1,1,94,2118,1
733,15304,0,0,0,4,1,4,2,1,0,2,1,96,2118,1
734,16601,1,0,0,2,1,4,1,1,0,1,0,99,2118,1
735,16191,1,0,1,2,1,4,0,1,0,1,0,100,2118,1
736,17230,0,0,0,6,1,4,1,1,0,3,1,100,2118,2
737,16005,1,0,0,4,1,4,2,1,0,1,0,97,2118,1
738,16747,0,0,0,2,1,4,2,0,0,1,1,91,2118,0
739,17145,0,0,1,2,1,4,1,1,0,1,0,92,2118,1
740,15995,1,0,0,8,2,4,2,1,0,4,0,99,2118,3
741,15309,1,0,1,2,1,4,1,0,0,1,0,98,2118,1
742,15364,1,0,1,2,1,4,2,1,0,1,0,98,2118,1
743,16837,1,10,0,6,1,4,2,1,0,3,1,100,2118,3
744,15304,0,0,0,2,1,4,2,1,0,2,0,86,2118,1
745,17213,0,0,0,4,1,4,2,1,0,2,0,98,2118,1
746,15364,1,0,1,2,1,4,2,1,0,1,0,99,2118,1
747,15304,0,0,0,4,1,4,2,1,0,2,0,85,2118,1
748,15426,1,0,0,3,2,4,2,1,0,2,0,100,2118,2
749,17318,0,0,0,3,1,4,2,1,0,3,0,76,2118,1
750,17350,0,11,1,2,1,4,0,0,0,1,1,94,2118,1
751,15185,1,0,1,4,1,4,1,0,0,3,0,100,2118,1
752,16427,0,10,0,7,2,4,0,1,0,5,0,86,2118,4
753,16516,0,0,0,3,1,4,2,1,0,1,0,98,2118,1
754,15010,1,0,0,4,1,4,2,1,0,2,0,99,2118,2
755,16935,0,0,0,4,1,4,0,1,0,2,0,100,2118,1
756,16928,1,0,0,4,1,4,2,1,0,2,1,96,2118,1
757,16005,1,0,0,4,1,4,2,1,0,2,0,96,2118,1
758,15304,0,0,0,6,1,4,2,1,0,2,0,87,2118,2
759,17374,0,0,0,6,2,4,1,1,0,3,1,100,2118,2
760,15364,1,0,0,4,2,4,2,1,0,2,0,97,2118,2
761,15210,1,0,0,4,1,4,1,1,0,2,0,93,2118,1
762,16043,1,0,0,2,1,4,2,1,0,1,0,100,2118,1
763,16966,0,0,0,4,1,4,0,1,0,1,0,90,2118,1
764,16347,0,0,0,2,1,4,1,1,0,1,1,97,2118,0
765,15821,1,0,0,6,2,4,1,1,0,3,1,93,2118,2
766,16740,1,0,0,4,1,4,2,1,0,2,1,95,2118,1
767,15364,1,0,0,2,1,4,2,1,0,1,0,95,2118,1
768,16622,1,0,0,2,1,4,1,0,0,1,0,100,2118,1
769,16115,1,10,0,2,1,4,2,1,0,1,1,98,2118,1
770,15613,1,0,0,4,1,4,2,1,0,2,1,99,2118,2
771,15359,1,10,1,2,1,4,1,0,0,1,0,99,2118,1
772,16666,0,0,1,2,1,4,2,1,0,2,1,73,2118,1
773,14973,1,16,1,2,1,4,1,0,0,1,0,99,2118,1
774,15424,1,0,0,4,1,4,2,1,0,3,0,100,2118,2
775,15377,1,0,0,2,1,4,1,1,0,3,0,98,2118,1
776,15565,1,19,0,4,1,4,0,0,0,3,0,100,2118,1
777,16266,1,10,0,3,1,4,2,1,0,1,0,93,2118,0
778,16028,1,0,1,2,1,3,1,0,0,1,0,96,2118,1
779,15304,0,0,0,6,1,4,2,1,0,3,0,89,2118,2
780,16827,0,0,0,4,1,4,0,1,0,3,0,95,2118,1
781,16268,1,0,0,3,1,4,2,1,0,1,1,98,2118,1
782,16115,1,10,0,2,1,4,2,1,0,1,1,94,2118,1
783,16666,0,0,1,1,1,4,2,1,0,1,1,89,2118,1
784,16996,0,10,0,4,1,4,0,1,0,2,0,93,2118,2
785,16115,1,0,0,6,2,4,2,1,0,3,1,95,2118,3
786,16122,0,19,1,2,1,4,1,1,0,1,0,95,2118,1
787,16594,1,0,0,4,1,4,1,1,0,2,0,97,2118,1
788,17016,1,0,0,6,1,4,2,1,0,3,1,100,2118,2
789,15461,0,0,0,3,1,4,2,1,0,1,0,100,2118,1
790,15364,1,0,1,4,2,4,2,1,0,2,1,97,2118,2
791,16666,1,0,0,4,1,4,2,0,0,2,1,100,2118,2
792,15168,0,0,0,2,1,4,2,1,0,1,0,87,2118,1
793,16680,1,10,1,2,1,4,1,1,0,1,0,98,2118,1
794,15672,1,0,0,3,1,4,2,1,0,2,0,100,2118,0
795,16558,0,20,0,4,1,4,2,1,0,1,0,90,2118,0
796,16558,0,20,0,2,1,4,2,1,0,1,0,100,2118,0
797,16334,1,10,0,4,1,4,1,1,0,2,0,99,2118,2
798,16578,1,10,0,4,2,4,2,1,0,2,0,99,2118,2
799,16347,0,0,0,2,1,4,1,1,0,1,1,85,2118,1
800,16631,0,0,0,4,1,4,1,1,0,2,0,94,2118,2
801,16748,0,25,1,2,1,4,0,0,0,1,1,90,2118,1
802,16694,0,0,0,3,1,4,1,1,0,2,0,95,2118,2
803,17059,0,16,2,2,1,4,2,1,0,1,1,92,2118,1
804,17165,1,0,0,4,1,4,2,1,0,2,0,90,2118,1
805,16888,0,10,0,2,1,4,0,1,0,2,0,100,2118,2
806,16334,1,0,0,8,3,4,1,1,0,4,0,100,2118,4
807,16899,1,0,1,3,1,4,2,1,0,1,0,97,2118,1
808,16309,1,0,0,3,1,4,2,1,0,1,0,98,2118,1
809,16787,1,0,0,2,1,4,0,1,0,1,1,93,2118,1
810,16962,1,0,1,2,1,4,2,1,0,1,0,99,2118,1
811,16787,0,0,0,2,1,4,2,0,0,1,0,88,2118,0
812,16280,1,0,0,3,1,4,1,1,0,1,0,95,2118,0
813,15821,1,0,0,6,2,4,2,1,0,3,1,93,2118,2
814,15707,1,16,0,10,4,4,1,0,0,6,0,100,2118,5
